"id","address","region","village","takeup_survey","age","male","delay","intensive","info_none","intensive.nondelay.peers","n.peers","agpop","educ","rice_inc","ricearea_2010","disaster_loss","insurance_repay","insurance_buy","disaster_prob","general_trust","default","info_takeup_rate","info_takeup_list","understanding","day","risk_averse","literacy","educ_good","reveal","disaster_yes","G"
1118077,"huangshan2",1,"huangshan",0,67,1,1,0,1,0,5,4,0,90,8,NA,0,1,20,1,0,0,0,0.400000005960464,13,0,0,0,NA,0,0
1118079,"huangshan2",1,"huangshan",0,65,1,1,0,0,0,5,5,1,100,10,NA,1,1,50,1,0,0,1,0.600000023841858,16,0,1,0,NA,0,0
1118081,"huangshan2",1,"huangshan",0,49,1,1,1,1,0,4,4,2,70,8,NA,0,1,40,1,0,0,0,0.400000005960464,13,1,1,1,NA,0,0
1118082,"huangshan2",1,"huangshan",1,50,1,1,0,0,1,4,6,3,60,4,20,0,0,50,0,0,1,0,0.600000023841858,13,0,1,1,NA,1,1
1118083,"huangshan2",1,"huangshan",1,73,1,0,1,1,2,3,9,0,100,9,NA,1,1,20,1,0,0,0,0.800000011920929,9,0,0,0,0,0,1
1118084,"huangshan2",1,"huangshan",0,58,1,1,1,1,1,5,5,0,80,5,20,0,0,30,1,0,0,0,0.600000023841858,13,0,0,0,NA,1,1
1118085,"huangshan3",1,"huangshan",1,48,1,0,1,1,0,2,5,2,NA,27,20,0,1,20,1,1,0,0,0.200000002980232,9,0,1,1,0,1,0
1118086,"huangshan3",1,"huangshan",1,37,1,0,0,1,0,4,3,2,50,20,0,0,0,50,1,1,0,0,0.200000002980232,9,0,1,1,0,1,0
1118087,"huangshan3",1,"huangshan",1,53,1,1,0,1,0,4,4,0,NA,20,80,0,0,50,0,1,0,0,0,13,0,0,0,NA,1,0
1118092,"huangshan3",1,"huangshan",1,36,1,0,1,1,1,3,4,2,100,10,30,0,0,50,1,1,0,0,0.800000011920929,9,0,1,1,0,1,1
1118094,"huangshan3",1,"huangshan",1,40,1,1,0,1,2,5,5,2,35,16,20,0,1,20,1,1,0,0,0.400000005960464,13,0,1,1,NA,1,1
1118095,"huangshan3",1,"huangshan",1,37,1,1,1,1,1,4,5,2,100,28,3,1,1,30,1,1,0,0,0.400000005960464,13,0,1,1,NA,1,1
1118098,"huangshan3",1,"huangshan",1,66,1,0,1,1,0,3,6,0,60,5,NA,0,0,50,1,1,0,0,0.800000011920929,9,0,0,0,1,0,0
1118099,"huangshan3",1,"huangshan",1,58,1,0,1,1,2,4,7,2,45,20,NA,0,1,0,1,1,0,0,1,9,0,1,1,0,0,1
1118101,"huangshan3",1,"huangshan",1,69,1,1,0,1,1,3,3,0,85,8,20,0,0,50,1,1,0,0,0.400000005960464,13,0,0,0,NA,1,1
1118102,"huangshan3",1,"huangshan",1,74,1,0,0,1,0,1,10,0,75,7,20,0,1,20,1,1,0,0,0.600000023841858,9,0,0,0,0,1,0
1118104,"huangshan3",1,"huangshan",1,74,1,1,1,1,0,2,6,0,100,2,NA,1,1,20,1,1,0,0,0.800000011920929,13,0.199999988079071,0,0,NA,0,0
1118107,"huangshan3",1,"huangshan",1,48,1,1,0,0,0,3,4,2,100,17,NA,0,1,20,0,1,0,1,0.400000005960464,13,0,1,1,NA,1,0
1118108,"huangshan3",1,"huangshan",1,54,1,0,0,1,1,3,8,1,95,10,30,0,0,50,0,1,0,0,0,9,0,1,0,1,1,1
1118113,"huangshan3",1,"huangshan",1,58,1,1,1,0,2,3,4,2,90,5.5,40,1,1,50,1,1,0,1,0.400000005960464,13,0,1,1,NA,1,1
1118114,"huangshan3",1,"huangshan",1,47,1,1,1,1,0,4,5,3,70,10,NA,0,1,20,1,1,0,0,0.600000023841858,13,1,1,1,NA,0,0
1118117,"huangshan3",1,"huangshan",1,62,1,1,1,1,0,3,6,0,70,10,NA,0,1,30,1,1,0,0,1,13,0,0,0,NA,0,0
1118118,"huangshan3",1,"huangshan",1,54,1,0,0,1,0,3,2,1,70,6,20,0,1,20,1,1,0,0,0.600000023841858,9,0,1,0,1,1,0
1118121,"huangshan3",1,"huangshan",1,50,1,0,0,1,0,4,4,1,80,7,20,0,0,50,1,1,0,0,0.200000002980232,9,0,1,0,1,1,0
1118125,"huangshan3",1,"huangshan",1,67,1,1,0,0,0,4,4,2,90,10,NA,0,1,40,1,1,0,1,0.600000023841858,13,0,1,1,NA,0,0
1118127,"huangshan3",1,"huangshan",1,57,1,1,0,0,0,3,5,1,45,12,15,0,0,50,1,1,1,0,0.800000011920929,13,0,1,0,NA,1,0
1118128,"huangshan3",1,"huangshan",1,60,1,1,1,0,1,5,3,1,70,6,30,0,1,20,1,1,1,0,0.600000023841858,13,0,1,0,NA,1,1
1118129,"huangshan3",1,"huangshan",1,51,1,1,1,0,0,5,3,1,100,6,20,0,0,30,0,1,0,1,0,13,0.800000011920929,1,0,NA,1,0
1118181,"huangshan5",1,"huangshan",0,68,0,0,0,1,0,3,5,0,100,1,40,0,1,20,1,0,0,0,0,9,0,0,0,1,1,0
1118182,"huangshan5",1,"huangshan",0,57,1,1,1,0,0,4,5,1,95,7.5,NA,0,0,50,1,0,0,1,0.600000023841858,11,0,1,0,NA,0,0
1118184,"huangshan5",1,"huangshan",0,37,1,1,0,0,0,5,5,2,60,14,NA,0,1,20,1,0,1,0,0.600000023841858,11,0.399999976158142,1,1,NA,0,0
1118185,"huangshan5",1,"huangshan",0,52,1,0,1,1,0,4,5,1,100,9,NA,0,0,10,1,0,0,0,0.800000011920929,9,0,1,0,0,0,0
1118186,"huangshan5",1,"huangshan",0,56,1,0,0,1,1,4,2,1,30,4,NA,0,1,20,1,0,0,0,0.600000023841858,9,0,1,0,0,0,1
1118187,"huangshan5",1,"huangshan",1,41,0,1,1,1,2,5,4,2,70,15,NA,0,0,30,1,0,0,0,0.800000011920929,11,0,1,1,NA,NA,1
1118188,"huangshan5",1,"huangshan",0,51,0,1,1,1,1,3,2,0,15,1.4,NA,1,1,20,1,0,0,0,0.400000005960464,11,0.199999988079071,0,0,NA,1,1
1118191,"huangshan5",1,"huangshan",1,74,1,1,1,0,3,4,11,0,40,5,NA,1,0,50,1,0,0,1,1,9,0,0,0,NA,NA,1
1118192,"huangshan5",1,"huangshan",1,42,1,0,0,1,1,4,4,2,60,12,NA,0,1,30,1,0,0,0,0.600000023841858,9,0,1,1,0,0,1
1118194,"huangshan5",1,"huangshan",1,73,1,0,0,1,0,4,8,0,100,4,3,0,0,50,0,0,0,0,0.200000002980232,9,0,0,0,1,1,0
1118196,"huangshan5",1,"huangshan",1,46,1,1,0,0,1,3,7,1,40,14,NA,0,1,30,1,0,1,0,1,11,0.399999976158142,1,0,NA,0,1
1118199,"huangshan5",1,"huangshan",1,49,1,0,1,1,0,2,6,0,100,9.5,25,0,0,30,1,0,0,0,0.600000023841858,9,0,0,0,1,1,0
1118200,"huangshan5",1,"huangshan",1,45,1,1,0,1,0,4,4,0,30,6,NA,0,1,20,1,0,0,0,0.200000002980232,11,0,0,0,NA,0,0
1118201,"huangshan5",1,"huangshan",0,45,1,1,0,0,1,4,4,1,50,4,NA,0,0,50,1,0,0,1,0.200000002980232,11,0,1,0,NA,0,1
1118202,"huangshan5",1,"huangshan",0,34,1,0,1,1,2,5,5,1,90,12,NA,0,1,40,0,0,0,0,0.400000005960464,9,1,1,0,0,0,1
1118203,"huangshan5",1,"huangshan",0,52,1,1,0,1,1,5,3,1,40,12,NA,0,0,50,1,0,0,0,0.200000002980232,11,0,1,0,NA,0,1
1118206,"huangshan5",1,"huangshan",1,55,1,1,0,1,0,5,2,3,15,1.9,NA,1,1,20,1,0,0,0,0.600000023841858,11,0,1,1,NA,0,0
1118207,"huangshan5",1,"huangshan",1,46,0,1,1,1,1,1,10,0,100,5,60,0,1,30,1,0,0,0,0.600000023841858,11,0.399999976158142,0,0,NA,1,1
1118208,"huangshan5",1,"huangshan",1,45,1,0,0,1,1,5,4,2,90,9.5,NA,0,1,20,1,0,0,0,0.600000023841858,9,0,1,1,0,0,1
1118212,"huangshan5",1,"huangshan",0,59,1,1,1,0,0,4,6,0,30,3,10,0,0,10,1,0,1,0,0.600000023841858,11,0.399999976158142,0,0,NA,1,0
1118213,"huangshan5",1,"huangshan",1,52,0,1,1,1,0,3,5,2,60,7,NA,0,1,40,1,0,0,0,0.600000023841858,11,0,1,1,NA,0,0
1118215,"huangshan5",1,"huangshan",0,54,1,0,0,1,0,4,5,1,100,10,NA,0,0,50,1,0,0,0,0.200000002980232,9,0.399999976158142,1,0,0,0,0
1118216,"huangshan5",1,"huangshan",1,72,1,1,1,1,1,2,5,0,100,8,NA,0,1,20,1,0,0,0,0.400000005960464,11,0,0,0,NA,0,1
1118222,"huangshan5",1,"huangshan",0,33,1,1,0,1,1,3,4,1,100,7,3,0,1,30,1,0,0,0,0.800000011920929,11,0,1,0,NA,1,1
1118223,"huangshan5",1,"huangshan",1,48,1,0,1,1,1,4,4,1,90,15,NA,0,1,20,1,0,0,0,0.400000005960464,9,0,1,0,0,0,1
1118224,"huangshan5",1,"huangshan",1,68,1,1,1,1,0,2,2,0,50,5,NA,0,0,50,1,0,0,0,1,11,0,0,0,NA,0,0
1118225,"huangshan5",1,"huangshan",0,52,1,0,1,1,0,2,5,1,80,15,NA,0,1,40,1,0,0,0,0.400000005960464,9,1,1,0,0,0,0
1118226,"huangshan5",1,"huangshan",1,62,1,0,1,1,1,4,4,2,90,3,NA,0,0,50,1,0,0,0,0.800000011920929,9,0,1,1,0,0,1
1118231,"huangshan5",1,"huangshan",1,61,1,1,0,0,0,4,2,0,80,13,NA,0,1,20,0,0,0,1,0.200000002980232,11,0,0,0,NA,0,0
1118232,"huangshan5",1,"huangshan",0,66,1,1,0,1,0,3,5,1,45,6,NA,0,0,30,1,0,0,0,0.400000005960464,11,0,1,0,NA,0,0
1118233,"huangshan5",1,"huangshan",0,62,1,1,0,0,0,4,5,0,30,2,NA,0,1,20,1,0,1,0,0.200000002980232,11,0.399999976158142,0,0,NA,0,0
1118334,"huangshan8",1,"huangshan",1,54,1,0,0,1,1,4,8,0,100,26,20,0,0,50,0,1,0,0,0.200000002980232,9,0,0,0,0,1,1
1118336,"huangshan8",1,"huangshan",0,36,1,0,1,1,2,5,4,1,100,22,30,0,1,40,1,1,0,0,0.600000023841858,9,0,1,0,0,1,1
1118339,"huangshan8",1,"huangshan",1,46,1,0,0,1,1,4,5,1,80,26,10,0,0,50,1,1,0,0,0.200000002980232,9,0.399999976158142,1,0,0,1,1
1118340,"huangshan8",1,"huangshan",0,41,1,1,1,1,0,5,4,2,80,14,NA,0,1,20,0,1,0,0,0,11,0,1,1,NA,0,0
1118341,"huangshan8",1,"huangshan",0,41,1,0,1,1,1,5,5,1,60,15,20,0,0,30,1,1,0,0,0.800000011920929,9,1,1,0,0,1,1
1118344,"huangshan8",1,"huangshan",1,27,1,1,0,0,1,3,4,2,36,5.4,NA,1,1,20,0,1,0,1,0,11,0,1,1,NA,0,1
1118347,"huangshan8",1,"huangshan",1,56,1,1,0,1,1,4,8,1,50,10,NA,0,0,50,1,1,0,0,0.800000011920929,11,1,1,0,NA,0,1
1118348,"huangshan8",1,"huangshan",0,60,1,1,1,0,1,5,7,2,60,12,NA,0,1,40,1,1,1,0,0.200000002980232,11,0,1,1,NA,0,1
1118351,"huangshan8",1,"huangshan",1,40,1,1,1,0,1,5,4,2,100,47,NA,0,0,50,1,1,1,0,0.800000011920929,11,0.399999976158142,1,1,NA,1,1
1118352,"huangshan8",1,"huangshan",0,52,1,0,0,1,0,2,6,1,70,40,NA,0,1,20,1,1,0,0,0,9,0,1,0,0,0,0
1118353,"huangshan8",1,"huangshan",0,34,1,0,0,1,0,5,4,2,100,17,NA,0,0,30,1,1,0,0,0.200000002980232,9,0.600000023841858,1,1,0,0,0
1118354,"huangshan8",1,"huangshan",1,43,1,0,1,1,0,4,3,3,60,15,NA,0,1,20,1,1,0,0,0.600000023841858,9,0,1,1,0,0,0
1118355,"huangshan8",1,"huangshan",0,39,1,1,1,1,0,4,4,1,100,20,NA,0,1,50,0,1,0,0,0.800000011920929,11,0,1,0,NA,1,0
1118356,"huangshan8",1,"huangshan",0,45,1,1,1,1,0,5,4,2,100,20,NA,0,1,40,1,1,0,0,0.600000023841858,11,1,1,1,NA,1,0
1118357,"huangshan8",1,"huangshan",1,53,1,0,1,1,0,5,6,3,70,31,5,0,0,50,1,1,0,0,1,9,0,1,1,0,1,0
1118358,"huangshan8",1,"huangshan",0,64,1,0,0,1,1,4,2,0,100,17,NA,0,1,20,1,1,0,0,0,9,0,0,0,0,0,1
1118360,"huangshan8",1,"huangshan",1,39,1,0,1,1,2,4,5,2,100,30,5,1,0,30,1,1,0,0,1,9,0,1,1,0,1,1
1118362,"huangshan8",1,"huangshan",1,51,1,1,1,0,2,5,13,1,100,29,NA,0,1,20,1,1,0,1,0.800000011920929,11,0,1,0,NA,1,1
1118363,"huangshan8",1,"huangshan",1,37,1,1,1,0,1,4,4,4,15,8,NA,0,0,50,1,1,0,1,0.200000002980232,11,0,1,1,NA,0,1
1118364,"huangshan8",1,"huangshan",1,61,1,1,0,0,1,5,10,1,50,6,20,0,1,30,1,1,1,0,0.600000023841858,11,1,1,0,NA,1,1
1118365,"huangshan8",1,"huangshan",1,70,1,0,1,1,1,5,10,0,100,4,NA,1,0,50,0,1,0,0,0.600000023841858,9,0,0,0,0,0,1
1118367,"huangshan8",1,"huangshan",1,63,1,1,0,1,1,5,4,1,100,13,30,0,1,20,1,1,0,0,1,11,1,1,0,NA,1,1
1118369,"huangshan8",1,"huangshan",1,48,1,1,0,1,1,4,18,1,30,16,30,1,0,30,1,1,0,0,1,11,1,1,0,NA,1,1
1118370,"huangshan8",1,"huangshan",1,50,1,1,0,1,1,4,5,3,40,10,NA,0,1,20,1,1,0,0,0.200000002980232,11,0,1,1,NA,0,1
1118371,"huangshan8",1,"huangshan",0,47,1,1,0,0,1,5,5,3,90,13.5,2,0,0,30,0,1,1,0,0.600000023841858,11,1,1,1,NA,1,1
1118372,"huangshan8",1,"huangshan",1,55,1,0,0,1,1,3,2,2,70,23,NA,0,1,60,1,1,0,0,0.600000023841858,9,0,1,1,0,0,1
1118373,"huangshan8",1,"huangshan",0,43,0,1,1,0,0,2,4,2,100,16,60,0,1,50,0,1,1,0,1,11,0,1,1,NA,1,0
1118374,"huangshan8",1,"huangshan",1,51,1,0,1,1,2,4,6,3,40,20,30,0,1,20,1,1,0,0,0.600000023841858,9,0,1,1,0,1,1
1118377,"huangshan8",1,"huangshan",0,38,1,0,1,1,2,5,5,2,100,15,20,1,0,30,0,1,0,0,0.800000011920929,9,1,1,1,0,1,1
1118378,"huangshan8",1,"huangshan",1,48,1,0,0,1,2,5,4,1,70,17,NA,0,1,10,1,1,0,0,0.400000005960464,9,0.600000023841858,1,0,0,0,1
1118380,"huangshan8",1,"huangshan",0,43,1,1,1,1,1,5,4,2,100,30,NA,0,0,50,1,1,0,0,1,11,0,1,1,NA,1,1
1118382,"huangshan9",1,"huangshan",0,69,1,0,1,1,3,3,4,1,90,6,50,0,1,40,1,1,0,0,0.400000005960464,9,0,1,0,0,1,1
1118384,"huangshan9",1,"huangshan",1,63,1,1,0,1,1,5,3,1,NA,13,40,0,1,20,1,1,0,0,0.800000011920929,13,0,1,0,NA,1,1
1118385,"huangshan9",1,"huangshan",1,35,1,1,0,1,2,4,4,2,100,27,15,0,0,5,1,1,0,0,0.600000023841858,13,0,1,1,NA,1,1
1118387,"huangshan9",1,"huangshan",1,85,0,1,1,1,0,3,10,0,100,10,NA,0,1,20,1,1,0,0,0.200000002980232,13,0,0,0,NA,0,0
1118388,"huangshan9",1,"huangshan",0,47,1,1,1,0,0,2,4,1,100,48,NA,0,1,50,1,1,0,1,1,13,0,1,0,NA,1,0
1118391,"huangshan9",1,"huangshan",0,44,1,1,1,0,0,2,4,1,80,20,NA,0,1,40,1,1,0,1,0.600000023841858,13,0,1,0,NA,1,0
1118392,"huangshan9",1,"huangshan",1,67,1,1,1,1,1,3,5,1,70,15,NA,0,0,50,1,1,0,0,1,13,0.399999976158142,1,0,NA,0,1
1118393,"huangshan9",1,"huangshan",0,47,1,1,1,0,2,4,6,1,NA,20,NA,0,0,20,0,1,0,1,0.600000023841858,13,0,1,0,NA,1,1
1118395,"huangshan9",1,"huangshan",0,34,1,1,0,0,2,4,4,1,100,24,NA,0,0,30,1,1,1,0,0.400000005960464,13,0.800000011920929,1,0,NA,1,1
1118397,"huangshan9",1,"huangshan",0,54,1,1,0,1,0,3,3,1,90,14,20,0,1,20,1,1,0,0,0.600000023841858,13,0,1,0,NA,1,0
1118398,"huangshan9",1,"huangshan",1,41,1,1,1,1,0,3,1,0,50,2.8,NA,1,1,50,1,1,0,0,1,13,0,0,0,NA,0,0
1118399,"huangshan9",1,"huangshan",1,39,1,0,0,1,0,2,5,1,80,18,NA,0,1,20,1,1,0,0,0.200000002980232,9,0,1,0,0,0,0
1118400,"huangshan9",1,"huangshan",0,45,1,0,1,1,1,4,4,1,90,23,NA,0,0,50,1,1,0,0,0.800000011920929,9,0.399999976158142,1,0,0,0,1
1118407,"huangshan9",1,"huangshan",0,67,1,0,0,1,1,4,17,1,100,8,NA,0,0,30,1,1,0,0,0.200000002980232,9,0,1,0,0,0,1
1118408,"huangshan9",1,"huangshan",0,70,1,0,1,1,3,4,6,0,70,12,50,0,1,20,1,1,0,0,0.200000002980232,9,0,0,0,0,1,1
1118409,"huangshan9",1,"huangshan",1,46,1,0,0,1,0,3,4,1,80,20,NA,1,1,50,1,1,0,0,0.200000002980232,9,0.399999976158142,1,0,0,0,0
1118410,"huangshan9",1,"huangshan",0,58,1,0,1,1,0,3,3,1,100,19,30,0,1,40,1,1,0,0,0.600000023841858,9,0,1,0,0,1,0
1118411,"huangshan9",1,"huangshan",0,54,1,0,1,1,0,5,4,1,100,20,NA,0,0,50,1,1,0,0,0.800000011920929,9,0,1,0,0,1,0
1118413,"huangshan9",1,"huangshan",0,45,NA,0,1,1,2,5,4,1,90,50,30,1,0,20,0,1,0,0,0.600000023841858,9,0,1,0,1,1,1
1118415,"huangshan9",1,"huangshan",1,31,1,0,1,1,1,4,4,1,100,20,20,0,1,30,1,1,0,0,0.800000011920929,9,0.199999988079071,1,0,0,1,1
1118416,"huangshan9",1,"huangshan",1,41,1,1,0,0,1,3,5,1,70,25,NA,0,1,20,1,1,0,1,0,13,1,1,0,NA,1,1
1118417,"huangshan9",1,"huangshan",0,40,1,1,1,1,3,5,4,1,100,22,5,0,0,50,1,1,0,0,0.600000023841858,13,0,1,0,NA,1,1
1118418,"huangshan9",1,"huangshan",1,53,1,1,0,0,3,5,8,2,100,35,NA,0,1,20,1,1,0,1,0.600000023841858,13,0.399999976158142,1,1,NA,1,1
1118421,"huangshan9",1,"huangshan",1,29,1,1,1,0,1,4,5,1,100,650,40,0,0,50,1,1,1,0,0.800000011920929,13,0.199999988079071,1,0,NA,1,1
1118422,"huangshan10",1,"huangshan",1,70,1,0,0,1,0,5,10,1,100,20,10,1,0,20,0,1,0,0,0,9,0,1,0,0,1,0
1118423,"huangshan10",1,"huangshan",0,46,1,1,1,0,0,4,4,2,60,15,NA,0,0,30,0,1,1,0,0.400000005960464,11,0,1,1,NA,0,0
1118424,"huangshan10",1,"huangshan",0,33,1,0,1,1,2,4,5,1,90,9,NA,0,1,20,1,1,0,0,0,9,0,1,0,0,0,1
1118425,"huangshan10",1,"huangshan",1,54,1,0,0,1,1,5,4,1,70,19,30,0,0,50,1,1,0,0,0.200000002980232,9,0,1,0,0,1,1
1118426,"huangshan10",1,"huangshan",0,43,1,1,0,1,0,5,4,1,NA,14,5,1,1,40,1,1,0,0,0.200000002980232,11,0,1,0,NA,1,0
1118427,"huangshan10",1,"huangshan",0,57,1,1,0,1,0,5,2,2,60,5,20,0,0,50,0,1,0,0,0,11,0.600000023841858,1,1,NA,1,0
1118428,"huangshan10",1,"huangshan",1,63,1,0,1,1,1,5,3,1,100,9,NA,0,1,20,1,1,0,0,0.200000002980232,9,0.199999988079071,1,0,0,0,1
1118429,"huangshan10",1,"huangshan",0,44,1,1,0,1,1,5,4,1,NA,18,15,0,0,30,1,1,0,0,0.800000011920929,11,0,1,0,NA,1,1
1118432,"huangshan10",1,"huangshan",0,42,1,1,0,0,1,4,5,2,100,10,30,0,0,50,1,1,0,1,1,11,0,1,1,NA,1,1
1118433,"huangshan10",1,"huangshan",1,41,1,0,1,1,2,4,6,1,50,13,20,0,1,40,1,1,0,0,0.400000005960464,9,0,1,0,0,1,1
1118435,"huangshan10",1,"huangshan",1,46,1,1,1,0,0,5,4,1,50,6,NA,0,1,50,1,1,0,1,0,11,0,1,0,NA,0,0
1118436,"huangshan10",1,"huangshan",0,42,1,1,0,1,1,5,8,3,100,23,NA,0,1,20,1,1,0,0,0.400000005960464,11,0,1,1,NA,1,1
1118437,"huangshan10",1,"huangshan",1,59,1,0,0,1,0,5,12,1,13,2,10,0,0,30,0,1,0,0,0,9,0,1,0,0,1,0
1118438,"huangshan10",1,"huangshan",1,42,1,1,0,0,2,5,5,1,100,20,30,1,0,5,1,1,0,1,0.600000023841858,11,0,1,0,NA,1,1
1118439,"huangshan10",1,"huangshan",0,39,1,1,1,0,0,5,6,1,70,10,NA,0,1,50,1,1,0,1,1,11,0,1,0,NA,0,0
1118440,"huangshan10",1,"huangshan",1,33,1,1,0,0,3,5,3,1,100,10,40,0,1,30,1,1,1,0,0.200000002980232,11,0,1,0,NA,1,1
1118441,"huangshan10",1,"huangshan",1,36,1,0,1,1,0,4,4,2,60,18,20,0,0,20,1,1,0,0,0.800000011920929,9,0,1,1,0,1,0
1118443,"huangshan10",1,"huangshan",1,42,1,0,1,1,3,5,5,0,100,24,NA,1,1,20,1,1,0,0,0.400000005960464,9,0.199999988079071,0,0,0,0,1
1118444,"huangshan10",1,"huangshan",0,57,1,1,1,1,1,5,6,0,100,14,20,0,0,30,1,1,0,0,0.400000005960464,11,0,0,0,NA,1,1
1118445,"huangshan10",1,"huangshan",1,36,1,1,1,1,2,5,6,2,20,9,NA,0,1,20,1,1,0,0,0.200000002980232,11,0,1,1,NA,0,1
1118448,"huangshan10",1,"huangshan",1,46,1,1,0,0,3,4,6,0,100,10,NA,0,0,50,0,1,1,0,1,11,0,0,0,NA,0,1
1118449,"huangshan10",1,"huangshan",1,55,1,1,1,1,1,5,5,1,60,10,50,1,0,40,1,1,0,0,0.400000005960464,11,0,1,0,NA,1,1
1118450,"huangshan10",1,"huangshan",1,62,1,0,0,1,0,5,4,0,90,6.7,NA,1,1,30,1,1,0,0,0.200000002980232,9,0,0,0,0,0,0
1118451,"huangshan10",1,"huangshan",1,80,1,0,0,1,0,5,7,0,100,15,NA,1,1,20,1,1,0,0,0.400000005960464,9,0,0,0,0,0,0
1118452,"huangshan10",1,"huangshan",1,54,1,1,1,1,1,5,7,2,100,10,40,0,0,30,1,1,0,0,1,11,0,1,1,NA,1,1
1119001,"xilian5",1,"xilian",0,60,1,0,0,1,1,5,5,0,75,18,5,0,0,20,1,0,0,0,0.400000005960464,7,0,0,0,0,1,1
1119003,"xilian5",1,"xilian",0,41,1,0,0,1,0,4,4,2,100,22,20,0,0,50,1,0,0,0,0.200000002980232,7,0.199999988079071,1,1,0,1,0
1119004,"xilian5",1,"xilian",1,60,1,0,1,1,0,5,5,NA,100,16,30,1,0,20,1,0,0,0,0.600000023841858,7,0.399999976158142,NA,0,NA,1,0
1119006,"xilian5",1,"xilian",1,40,1,1,0,1,1,4,6,1,90,20,30,0,0,50,1,0,0,0,0.600000023841858,10,1,1,0,NA,1,1
1119007,"xilian5",1,"xilian",1,57,1,1,0,1,0,4,7,1,90,17,30,0,1,20,1,0,0,0,0.600000023841858,10,1,1,0,NA,1,0
1119008,"xilian5",1,"xilian",1,56,1,0,1,1,1,5,6,1,90,16,20,0,0,30,1,0,0,0,0.600000023841858,7,0.800000011920929,1,0,0,1,1
1119009,"xilian5",1,"xilian",0,48,1,1,1,0,0,1,4,2,100,30,5,0,0,20,0,0,0,1,0.400000005960464,10,0,1,1,NA,1,0
1119010,"xilian5",1,"xilian",1,53,1,1,0,0,1,5,8,2,80,13,NA,0,0,0,1,0,1,0,1,10,0,1,1,NA,0,1
1119011,"xilian5",1,"xilian",1,45,1,0,1,1,2,5,6,1,70,21.5,10,1,1,40,1,0,0,0,1,7,0.399999976158142,1,0,0,1,1
1119012,"xilian5",1,"xilian",1,32,1,1,1,0,3,5,4,2,100,12,20,0,0,50,1,0,1,0,0.600000023841858,10,0,1,1,NA,1,1
1119015,"xilian5",1,"xilian",0,36,1,0,1,1,0,4,6,1,100,20,NA,1,0,10,1,0,0,0,0.800000011920929,7,0,1,0,0,0,0
1119016,"xilian5",1,"xilian",0,58,1,0,1,1,0,5,3,1,60,5,20,0,0,50,1,0,0,0,0.800000011920929,7,0,1,0,0,1,0
1119017,"xilian5",1,"xilian",0,45,1,1,1,1,0,5,4,1,70,15,20,0,1,20,1,0,0,0,0,10,0,1,0,NA,1,0
1119018,"xilian5",1,"xilian",1,65,1,1,0,1,1,5,4,1,60,16,40,0,0,50,1,0,0,0,0.200000002980232,10,0,1,0,NA,1,1
1119019,"xilian5",1,"xilian",0,48,1,1,0,0,0,5,4,1,100,14,50,0,1,40,1,0,1,0,0.200000002980232,10,0,1,0,NA,1,0
1119021,"xilian5",1,"xilian",1,48,1,1,0,0,0,3,4,3,40,15,40,0,0,50,1,0,0,1,1,10,0,1,1,NA,1,0
1119027,"xilian5",1,"xilian",0,40,1,1,1,1,0,5,5,1,100,30,NA,0,1,20,0,0,0,0,0,10,0,1,0,NA,1,0
1119031,"xilian5",1,"xilian",0,41,1,0,0,1,0,4,4,1,NA,25,25,0,0,0,1,0,0,0,0.200000002980232,7,0.399999976158142,1,0,NA,1,0
1119034,"xilian5",1,"xilian",1,54,1,1,1,0,0,4,6,2,100,11,20,1,1,20,1,0,1,0,0.600000023841858,10,0,1,1,NA,1,0
1119035,"xilian5",1,"xilian",0,43,1,1,1,0,0,5,4,0,100,30,10,0,1,50,0,0,0,1,0.400000005960464,10,0,0,0,NA,1,0
1119036,"xilian5",1,"xilian",0,34,1,0,0,1,1,5,4,2,20,10,60,1,1,40,0,0,0,0,0.600000023841858,7,0.399999976158142,1,1,1,1,1
1119037,"xilian5",1,"xilian",1,54,1,1,0,1,1,5,2,0,100,5.3,NA,0,0,30,1,0,0,0,0.600000023841858,10,0.399999976158142,0,0,NA,0,1
1119106,"xilian8",1,"xilian",0,46,0,0,0,1,1,1,1,0,85,6,NA,1,0,20,1,1,0,0,0,7,0,0,0,0,0,1
1119111,"xilian8",1,"xilian",1,45,1,1,0,0,3,4,4,1,40,7,NA,0,0,50,1,1,1,0,0.600000023841858,11,0.399999976158142,1,0,NA,0,1
1119112,"xilian8",1,"xilian",1,36,1,0,1,1,1,3,5,2,40,26,10,1,0,20,1,1,0,0,0.600000023841858,7,0,1,1,0,1,1
1119114,"xilian8",1,"xilian",1,60,1,1,0,0,1,4,6,2,60,10,NA,0,0,50,1,1,0,1,0.800000011920929,11,0,1,1,NA,NA,1
1119117,"xilian8",1,"xilian",0,75,1,0,1,1,0,0,2,1,90,2,NA,1,1,0,1,1,0,0,0.200000002980232,7,0,1,0,1,0,0
1119119,"xilian8",1,"xilian",0,49,1,1,0,0,1,3,3,1,30,5,NA,0,0,30,1,1,1,0,0.600000023841858,11,0.399999976158142,1,0,NA,0,1
1119120,"xilian8",1,"xilian",0,53,1,0,1,1,1,1,3,0,85,8,NA,0,0,20,1,1,0,0,0,7,0,0,0,0,0,1
1119125,"xilian8",1,"xilian",1,81,1,1,0,0,2,2,5,1,100,6,NA,1,1,20,1,1,0,1,0,11,0,1,0,NA,0,1
